,Brands,Models,Transmission,Colour,Mileage,Year,Prices
617,1,19,0,95,10,-1,42605
618,1,19,0,136,10,-1,42418
619,1,19,1,136,2,-1,40701
620,1,19,0,136,10,-1,42418
621,1,19,1,30,2,-1,39818
622,1,19,0,81,10,-1,38997
623,1,19,0,113,4,-1,38707
624,1,19,0,136,5,-1,38570
625,1,19,0,10,5,-1,38570
626,1,19,0,136,10,-1,37760
627,1,19,0,29,5,-1,37600
628,1,19,0,203,5,-1,37400
629,1,19,0,95,10,-1,36800
630,1,19,0,30,5,-1,36648
631,1,19,0,10,5,-1,35995
632,1,19,0,113,5,-1,35995
633,1,19,0,82,5,-1,35995
634,1,19,1,20,25500,2,23950
635,1,19,0,180,63122,3,19995
636,1,19,0,17,39106,3,19950
637,1,19,0,90,93607,3,18500
638,1,19,0,17,58047,3,17750
639,1,19,0,17,130353,4,19450
640,1,19,0,17,299330,6,11900
641,1,19,0,192,163181,7,11995
642,1,19,0,192,164046,8,8995
643,1,20,1,60,10,-1,54480
644,1,20,1,133,5,-1,54480
645,1,20,1,113,5,-1,48537
646,1,20,1,136,5,-1,48537
647,1,20,1,81,5,-1,48537
648,1,20,1,113,2,-1,47990
649,1,20,1,95,5,-1,47284
650,1,20,1,30,2,-1,46796
651,1,20,0,30,10,-1,42718
652,1,20,0,20,182656,2,20950
653,1,20,1,20,196335,2,19950
654,1,20,0,17,84500,3,22950
655,1,20,0,17,143871,3,19950
656,1,20,1,215,51739,3,25850
657,1,20,0,17,61636,3,24950
658,1,20,0,215,48247,3,24850
659,1,20,1,180,41198,3,24450
660,1,20,0,180,28002,3,23950
661,1,20,1,17,54636,3,23850
662,1,20,0,215,114260,3,21995
663,1,20,0,192,88512,3,21950
664,1,20,0,180,126813,3,21750
665,1,20,1,23,174448,3,18950
666,1,20,0,17,113280,3,18950
667,1,20,0,17,185874,3,17950
668,1,20,0,95,40600,4,24950
669,1,20,0,192,172195,4,18950
670,1,20,0,192,147251,4,17950
671,1,20,0,203,167367,4,16950
672,1,20,1,20,163666,4,16950
673,1,20,0,17,151280,4,16950
674,1,20,0,17,149987,4,16950
675,1,20,0,90,114260,4,18495
676,1,20,0,127,121502,4,17950
677,1,20,1,20,122951,5,15950
678,1,20,0,192,77660,5,16950
679,1,20,0,90,57999,5,16450
680,1,20,0,192,147999,6,14995
681,1,20,0,93,233670,7,12950
682,1,21,1,134,10,-1,60900
683,1,21,1,137,10,-1,59500
684,1,21,1,30,5,-1,53144
685,1,21,1,95,5,-1,53144
686,1,21,1,113,4,-1,52951
687,1,21,1,30,4,-1,51712
688,1,21,0,127,168977,3,24950
689,1,21,1,20,57774,3,29950
690,1,21,0,20,89799,3,27950
691,1,21,0,215,58579,3,27750
692,1,21,0,17,70793,3,26950
693,1,21,0,90,52809,3,24995
694,1,21,0,20,217000,8,11950
695,1,21,0,17,217566,10,7945
696,1,22,1,214,10,-1,76053
697,1,22,1,214,10,-1,69900
698,1,22,1,214,2,-1,65667
699,1,22,1,76,10,-1,63995
700,1,22,1,136,5,-1,62262
701,1,22,1,30,5,-1,61135
702,1,22,1,30,5,-1,60147
703,1,22,1,30,5,-1,57636
704,1,22,1,30,2,-1,56527
705,1,22,1,30,5,-1,56099
706,1,22,1,17,5150,0,50950
707,1,22,1,17,20908,1,43450
708,1,22,1,17,28623,2,36250
709,1,22,1,23,63488,2,32995
710,1,22,1,17,91730,2,31495
711,1,22,1,20,120376,3,24950
712,1,22,1,17,42048,3,29450
713,1,22,1,215,46477,3,28950
